Date,adjclose,high,low,close,volume
1998-06-11,10.5625,12.25,7.9375,10.5625,10094800
1998-06-12,10.4375,12.1875,10.0,10.4375,3321800
1998-06-15,10.21875,10.75,9.375,10.21875,1148000
1998-06-16,10.375,10.6875,10.0625,10.375,336400
1998-06-17,11.4375,11.53125,10.375,11.4375,729000
1998-06-18,13.0,13.375,11.5,13.0,1081400
1998-06-19,14.0625,14.875,13.0,14.0625,1091000
1998-06-22,14.0,15.5,13.9375,14.0,477800
1998-06-23,13.0,14.0,12.9375,13.0,839800
1998-06-24,12.6875,13.375,12.125,12.6875,441800
1998-06-25,12.9375,13.0,12.6875,12.9375,255200
1998-06-26,13.6875,13.75,12.75,13.6875,151200
1998-06-29,14.25,14.25,13.375,14.25,240800
1998-06-30,14.125,14.625,13.75,14.125,137400
1998-07-01,13.875,14.3125,13.875,13.875,60600
1998-07-02,13.125,14.09375,12.875,13.125,138600
1998-07-06,14.125,14.25,13.5,14.125,430800
1998-07-07,13.71875,14.3125,13.125,13.71875,364400
1998-07-08,13.9375,14.125,13.75,13.9375,87600
1998-07-09,14.03125,14.1875,13.6875,14.03125,53400
1998-07-10,15.625,15.625,13.75,15.625,358800
1998-07-13,19.625,20.3125,15.9375,19.625,521800
1998-07-14,19.5,22.25,18.6875,19.5,1286200
1998-07-15,18.375,19.75,17.5,18.375,425400
1998-07-16,16.8125,18.28125,16.71875,16.8125,398000
1998-07-17,16.75,17.5625,16.5,16.75,159200
1998-07-20,18.84375,19.5,17.1875,18.84375,441000
1998-07-21,19.125,20.125,18.5,19.125,370200
1998-07-22,18.5,19.3125,18.0625,18.5,72400
1998-07-23,19.5,20.46875,18.25,19.5,251200
1998-07-24,19.0,20.125,17.625,19.0,173200
1998-07-27,18.0,18.90625,17.25,18.0,260000
1998-07-28,18.125,19.0,17.5,18.125,66400
1998-07-29,17.5,18.71875,17.5,17.5,132400
1998-07-30,19.375,20.25,17.9375,19.375,369800
1998-07-31,18.0,19.5,18.0,18.0,86400
1998-08-03,17.8125,18.5625,17.8125,17.8125,163400
1998-08-04,17.0625,18.15625,15.75,17.0625,352400
1998-08-05,17.0625,17.25,16.375,17.0625,417000
1998-08-06,18.6875,19.0,17.0,18.6875,140200
1998-08-07,18.5,19.5,18.3125,18.5,71000
1998-08-10,19.25,20.0,18.5,19.25,142800
1998-08-11,18.375,19.125,17.0,18.375,395800
1998-08-12,19.625,19.75,18.5,19.625,408800
1998-08-13,19.4375,19.5625,19.0,19.4375,209200
1998-08-14,19.6875,20.125,19.4375,19.6875,260400
1998-08-17,18.9375,19.5625,18.25,18.9375,321000
1998-08-18,19.75,19.9375,18.75,19.75,210200
1998-08-19,19.6875,20.25,19.46875,19.6875,284800
1998-08-20,20.4375,20.9375,19.25,20.4375,274600
1998-08-21,20.0,20.375,19.0,20.0,150200
1998-08-24,21.25,21.25,20.25,21.25,148400
1998-08-25,22.25,23.0,21.0,22.25,272200
1998-08-26,21.0625,22.40625,20.9375,21.0625,142200
1998-08-27,19.40625,21.0625,19.1875,19.40625,307800
1998-08-28,17.4375,20.1875,15.75,17.4375,804400
1998-08-31,14.59375,19.09375,13.5,14.59375,441200
1998-09-01,14.875,15.5,13.75,14.875,481800
1998-09-02,14.40625,15.875,14.25,14.40625,386400
1998-09-03,12.9375,14.625,12.5,12.9375,406000
1998-09-04,12.0625,13.875,11.875,12.0625,1230400
1998-09-08,14.3125,14.375,13.75,14.3125,426600
1998-09-09,13.875,15.375,13.75,13.875,157200
1998-09-10,13.125,13.75,13.0,13.125,294000
1998-09-11,14.15625,14.75,13.0625,14.15625,225800
1998-09-14,16.75,17.21875,14.875,16.75,468200
1998-09-15,18.1875,19.375,15.75,18.1875,548400
1998-09-16,18.375,19.28125,17.375,18.375,368400
1998-09-17,18.1875,18.75,16.5625,18.1875,171400
1998-09-18,19.09375,19.6875,18.125,19.09375,405200
1998-09-21,19.125,19.9375,18.0,19.125,242600
1998-09-22,20.0,20.625,19.5,20.0,318000
1998-09-23,19.0,21.0625,14.1875,19.0,529600
1998-09-24,19.21875,19.5,18.75,19.21875,395000
1998-09-25,20.0,20.0,18.0625,20.0,186800
1998-09-28,19.0625,20.0,19.0,19.0625,133800
1998-09-29,19.5,19.875,19.0625,19.5,303800
1998-09-30,18.75,19.5625,18.5625,18.75,258800
1998-10-01,16.9375,18.5,16.75,16.9375,172400
1998-10-02,16.0,17.1875,15.0,16.0,274600
1998-10-05,14.625,15.5,14.40625,14.625,183800
1998-10-06,12.96875,15.75,12.6875,12.96875,560800
1998-10-07,11.75,13.125,11.5,11.75,1158200
1998-10-08,10.5,12.0625,10.25,10.5,915200
1998-10-09,12.75,12.75,10.625,12.75,675200
1998-10-12,14.0,14.75,13.125,14.0,635800
1998-10-13,12.28125,14.25,12.25,12.28125,454200
1998-10-14,12.0,12.875,12.0,12.0,204000
1998-10-15,12.875,13.125,11.9375,12.875,551200
1998-10-16,12.25,13.46875,11.9375,12.25,511000
1998-10-19,11.09375,12.6875,10.75,11.09375,360400
1998-10-20,12.25,13.25,11.5625,12.25,378800
1998-10-21,12.5,12.75,11.65625,12.5,323000
1998-10-22,12.25,12.875,11.9375,12.25,290000
1998-10-23,12.3125,12.9375,12.0,12.3125,213400
1998-10-26,12.25,12.875,12.1875,12.25,554200
1998-10-27,12.1875,12.5625,12.0,12.1875,522000
1998-10-28,11.9375,12.25,11.90625,11.9375,387600
1998-10-29,13.90625,15.0,12.6875,13.90625,1142400
1998-10-30,12.1875,13.0,11.1875,12.1875,3671000
1998-11-02,12.0,12.75,11.75,12.0,876600
1998-11-03,11.46875,12.0,11.09375,11.46875,629600
1998-11-04,12.25,12.625,11.6875,12.25,822800
1998-11-05,12.125,12.4375,11.75,12.125,161600
1998-11-06,12.75,13.0625,12.25,12.75,334800
1998-11-09,13.46875,13.75,12.8125,13.46875,1436600
1998-11-10,13.53125,13.71875,12.5,13.53125,850600
1998-11-11,13.4375,13.875,13.125,13.4375,313600
1998-11-12,12.625,13.5625,12.0625,12.625,251400
1998-11-13,12.375,12.625,12.0625,12.375,252200
1998-11-16,12.3125,12.4375,12.125,12.3125,248800
1998-11-17,12.0625,12.9375,12.0625,12.0625,385800
1998-11-18,12.15625,12.375,12.0625,12.15625,165400
1998-11-19,11.75,12.1875,11.625,11.75,212600
1998-11-20,11.1875,12.0,11.0625,11.1875,675800
1998-11-23,11.75,13.0,11.3125,11.75,276000
1998-11-24,11.25,12.125,11.0,11.25,514400
1998-11-25,11.5,11.5625,10.625,11.5,544400
1998-11-27,11.5,11.625,11.0625,11.5,90200
1998-11-30,11.25,11.875,11.125,11.25,284800
1998-12-01,10.75,11.375,9.875,10.75,748200
1998-12-02,10.375,11.375,10.25,10.375,563000
1998-12-03,10.75,11.0,10.625,10.75,662400
1998-12-04,11.3125,11.3125,10.75,11.3125,218800
1998-12-07,11.1875,11.625,11.125,11.1875,127200
1998-12-08,10.78125,11.25,10.625,10.78125,202000
1998-12-09,11.1875,11.25,10.6875,11.1875,182600
1998-12-10,11.75,11.8125,11.03125,11.75,183000
1998-12-11,11.5625,11.75,11.0,11.5625,245800
1998-12-14,11.5,11.5625,10.625,11.5,206800
1998-12-15,12.75,13.0,11.25,12.75,461000
1998-12-16,12.625,12.78125,11.75,12.625,422800
1998-12-17,12.625,12.75,12.125,12.625,227200
1998-12-18,11.625,12.96875,11.25,11.625,380600
1998-12-21,12.0,12.3125,11.5625,12.0,200200
1998-12-22,11.9375,12.21875,11.375,11.9375,310200
1998-12-23,12.75,12.75,11.9375,12.75,340000
1998-12-24,15.4375,15.5,12.75,15.4375,628000
1998-12-28,16.3125,17.875,13.875,16.3125,944600
1998-12-29,16.5,16.5,14.0,16.5,256800
1998-12-30,14.34375,16.75,14.25,14.34375,213200
1998-12-31,15.75,16.125,14.375,15.75,212600
1999-01-04,15.09375,15.75,14.5,15.09375,204800
1999-01-05,15.6875,15.75,13.75,15.6875,471400
1999-01-06,15.6875,16.0,14.53125,15.6875,247400
1999-01-07,15.5625,16.0,14.125,15.5625,181000
1999-01-08,17.25,17.5,15.5,17.25,747400
1999-01-11,17.0,17.46875,16.25,17.0,361600
1999-01-12,16.1875,17.125,16.125,16.1875,175000
1999-01-13,15.6875,16.625,14.125,15.6875,222800
1999-01-14,15.25,15.875,15.25,15.25,102200
1999-01-15,15.3125,15.75,15.0,15.3125,68200
1999-01-19,15.53125,16.4375,15.3125,15.53125,155400
1999-01-20,15.5625,16.3125,14.9375,15.5625,284200
1999-01-21,15.75,15.75,15.34375,15.75,208200
1999-01-22,16.4375,16.6875,14.375,16.4375,309200
1999-01-25,15.28125,17.125,15.25,15.28125,345600
1999-01-26,14.5,15.75,13.25,14.5,845200
1999-01-27,15.125,15.625,14.5625,15.125,491000
1999-01-28,14.6875,15.625,14.5,14.6875,91000
1999-01-29,14.5,14.75,14.0,14.5,151600
1999-02-01,14.8125,15.6875,14.375,14.8125,375000
1999-02-02,14.375,15.375,13.125,14.375,385000
1999-02-03,14.75,14.75,14.1875,14.75,280200
1999-02-04,14.625,14.875,14.5,14.625,356000
1999-02-05,14.625,14.8125,14.375,14.625,260400
1999-02-08,13.65625,14.625,13.5625,13.65625,262400
1999-02-09,13.53125,13.75,13.0625,13.53125,286800
1999-02-10,13.5,13.625,13.25,13.5,3439800
1999-02-11,13.3125,13.5,13.3125,13.3125,730800
1999-02-12,13.25,13.375,13.25,13.25,257200
1999-02-16,12.5,13.28125,12.375,12.5,598800
1999-02-17,12.46875,12.5625,12.375,12.46875,346000
1999-02-18,12.46875,12.6875,12.4375,12.46875,399400
1999-02-19,12.5,12.75,12.4375,12.5,116600
1999-02-22,13.0,13.0,12.5,13.0,188800
1999-02-23,12.5,13.0,12.4375,12.5,347400
1999-02-24,12.3125,12.75,12.3125,12.3125,446400
1999-02-25,12.5625,12.6875,12.1875,12.5625,142800
1999-02-26,12.4375,12.625,12.3125,12.4375,256000
1999-03-01,12.4375,12.75,12.3125,12.4375,159600
1999-03-02,13.1875,13.8125,12.5,13.1875,345200
1999-03-03,12.6875,13.375,12.6875,12.6875,164600
