date,Open,High,Low,Close,Volume
2017-05-17,10019.6201171875,10029.6201171875,9967.9697265625,10013.669921875,1822400
2017-05-18,9952.6396484375,9969.4501953125,9895.650390625,9969.4501953125,1786200
2017-05-19,9970.400390625,9979.73046875,9947.1396484375,9947.6201171875,1852200
2017-05-22,9965.080078125,9997.259765625,9960.9404296875,9997.259765625,1636800
2017-05-23,9994.6796875,10038.2001953125,9992.580078125,10007.83984375,1747800
2017-05-24,10014.150390625,10059.740234375,10014.150390625,10044.419921875,1748400
2017-05-25,10059.91015625,10108.490234375,10059.2001953125,10108.490234375,2021300
2017-05-26,10090.1796875,10121.8798828125,10072.83984375,10101.9501953125,1914300
2017-05-31,10095.9501953125,10116.1298828125,10025.8798828125,10040.7197265625,2713500
2017-06-01,10064.4404296875,10100.3701171875,10059.9296875,10087.419921875,1983100
2017-06-02,10117.759765625,10152.5302734375,10117.0595703125,10152.5302734375,2100600
2017-06-05,10164.8896484375,10226.83984375,10164.8896484375,10226.83984375,2208100
2017-06-06,10213.169921875,10221.6396484375,10190.3896484375,10206.1796875,2078600
2017-06-07,10216.1396484375,10242.3896484375,10183.150390625,10209.990234375,2239900
2017-06-08,10215.9296875,10235.7001953125,10211.0,10225.7802734375,1756200
2017-06-09,10238.5498046875,10268.3701171875,10198.7998046875,10199.650390625,2205300
2017-06-12,10137.0400390625,10158.6396484375,10109.9599609375,10109.9599609375,1800300
2017-06-13,10109.7001953125,10146.669921875,10109.7001953125,10128.150390625,1635400
2017-06-14,10142.7998046875,10165.3095703125,10033.25,10072.4599609375,2131200
2017-06-15,10079.1396484375,10089.0703125,10046.7998046875,10088.349609375,1647300
2017-06-16,10078.6904296875,10159.4697265625,10073.1201171875,10156.73046875,2120200
2017-06-19,10162.2197265625,10250.599609375,10162.2197265625,10250.599609375,1878500
2017-06-20,10286.7900390625,10354.3701171875,10286.7900390625,10324.4599609375,1913800
2017-06-21,10310.9697265625,10379.8203125,10274.75,10349.7197265625,2399200
2017-06-22,10369.080078125,10403.3603515625,10368.9296875,10399.0595703125,2010500
2017-06-23,10403.5595703125,10422.330078125,10374.009765625,10377.7001953125,1952000
2017-06-26,10341.8603515625,10513.9599609375,10341.8603515625,10513.9599609375,2648600
2017-06-27,10513.0,10545.7001953125,10489.099609375,10512.0595703125,2660200
2017-06-28,10459.169921875,10459.169921875,10382.8095703125,10390.5498046875,3121300
2017-06-29,10442.1796875,10476.509765625,10390.900390625,10421.650390625,2867000
2017-06-30,10367.259765625,10395.0703125,10329.83984375,10395.0703125,2376900
2017-07-03,10368.990234375,10412.7900390625,10363.5,10412.7900390625,2157100
2017-07-04,10397.9296875,10421.7197265625,10347.7802734375,10347.7802734375,2445100
2017-07-05,10352.3896484375,10404.7900390625,10304.740234375,10404.7900390625,1994200
2017-07-06,10380.66015625,10381.2001953125,10336.3203125,10368.2001953125,1694000
2017-07-07,10343.2998046875,10343.2998046875,10294.6904296875,10297.25,1754100
2017-07-10,10310.740234375,10331.1103515625,10283.9501953125,10289.91015625,1964700
2017-07-11,10313.080078125,10415.5703125,10313.080078125,10415.5703125,2039900
2017-07-12,10396.9697265625,10450.8701171875,10393.5400390625,10420.6796875,2196800
2017-07-13,10418.740234375,10485.2802734375,10418.740234375,10460.150390625,2645100
2017-07-14,10450.919921875,10466.33984375,10423.400390625,10443.91015625,2292900
2017-07-17,10467.26953125,10490.0498046875,10436.3095703125,10457.5400390625,2183500
2017-07-18,10447.4697265625,10481.259765625,10429.849609375,10481.259765625,2035100
2017-07-19,10472.8095703125,10537.419921875,10472.8095703125,10506.099609375,2351900
2017-07-20,10513.1201171875,10534.51953125,10483.5400390625,10499.3603515625,2273600
2017-07-21,10468.4697265625,10477.7197265625,10428.5595703125,10436.7001953125,1904900
2017-07-24,10426.1298828125,10461.2802734375,10406.8095703125,10461.2802734375,1756400
2017-07-25,10455.1396484375,10473.98046875,10442.849609375,10463.150390625,1959500
2017-07-26,10477.150390625,10500.1103515625,10416.5703125,10419.1103515625,2344100
2017-07-27,10427.830078125,10516.23046875,10427.830078125,10508.3701171875,2487900
2017-07-28,10480.669921875,10480.669921875,10410.5302734375,10423.0498046875,1915800
2017-07-31,10396.759765625,10427.330078125,10366.169921875,10427.330078125,2036800
2017-08-01,10408.5302734375,10470.0302734375,10408.5302734375,10437.2900390625,2391000
2017-08-02,10479.259765625,10519.26953125,10479.259765625,10519.26953125,2351400
2017-08-03,10464.099609375,10478.6201171875,10427.7197265625,10469.8798828125,2125000
2017-08-04,10470.9599609375,10510.7001953125,10466.25,10506.5595703125,2439200
2017-08-07,10521.6904296875,10592.3095703125,10521.6904296875,10579.3798828125,2543100
2017-08-08,10598.58984375,10619.419921875,10533.7197265625,10568.9697265625,2898600
2017-08-09,10523.509765625,10536.1904296875,10457.51953125,10470.3798828125,2590000
2017-08-10,10470.0302734375,10477.7900390625,10303.4697265625,10329.740234375,3032100
2017-08-11,10267.0498046875,10338.0595703125,10238.5,10329.5703125,2408500
2017-08-14,10347.66015625,10365.2197265625,10225.2802734375,10225.2802734375,2531500
2017-08-15,10271.0302734375,10336.2197265625,10271.0302734375,10311.16015625,2296200
2017-08-16,10302.830078125,10322.3798828125,10245.7197265625,10290.3896484375,2510400
2017-08-17,10302.5400390625,10372.41015625,10302.5400390625,10369.3701171875,2588000
2017-08-18,10324.830078125,10330.3896484375,10259.830078125,10321.330078125,2316000
2017-08-21,10316.08984375,10336.3701171875,10282.7197265625,10326.3896484375,2165200
2017-08-22,10353.3701171875,10410.4697265625,10353.3701171875,10392.0703125,2482000
2017-08-23,10418.3203125,10458.91015625,10378.009765625,10406.8095703125,2465700
2017-08-24,10414.66015625,10488.9599609375,10410.73046875,10488.9599609375,2716400
2017-08-25,10497.8603515625,10519.83984375,10478.7197265625,10515.509765625,2826800
2017-08-28,10502.7998046875,10542.3701171875,10498.8798828125,10525.98046875,2738000
2017-08-29,10518.6904296875,10518.6904296875,10463.2197265625,10496.5703125,2815800
2017-08-30,10511.58984375,10574.5302734375,10511.58984375,10569.400390625,2765700
2017-08-31,10586.650390625,10609.48046875,10551.9501953125,10585.7802734375,2800700
2017-09-01,10576.26953125,10619.51953125,10568.7197265625,10594.8203125,3121700
2017-09-04,10585.4404296875,10610.0400390625,10555.33984375,10569.8701171875,2619800
2017-09-05,10584.099609375,10617.83984375,10564.259765625,10617.83984375,2761000
2017-09-06,10593.8701171875,10604.919921875,10519.7099609375,10547.8603515625,2815600
2017-09-07,10564.7900390625,10604.01953125,10509.91015625,10538.509765625,3227300
2017-09-08,10553.900390625,10609.9501953125,10550.7197265625,10609.9501953125,2818200
2017-09-11,10630.16015625,10656.25,10565.7802734375,10572.16015625,2977700
2017-09-12,10610.330078125,10646.5498046875,10586.2802734375,10610.349609375,2920800
2017-09-13,10596.3603515625,10620.3095703125,10532.8798828125,10532.8798828125,2711500
2017-09-14,10533.990234375,10572.7099609375,10508.7197265625,10553.5703125,2491800
2017-09-15,10556.8203125,10580.7802734375,10520.150390625,10580.41015625,3365900
2017-09-18,10590.7998046875,10642.400390625,10581.8095703125,10631.5703125,3575300
2017-09-19,10653.33984375,10664.1796875,10561.2099609375,10576.1396484375,3071500
2017-09-20,10568.580078125,10589.1904296875,10490.7099609375,10519.169921875,2745000
2017-09-21,10506.849609375,10603.080078125,10493.9501953125,10578.4404296875,2312400
2017-09-22,10571.650390625,10579.01953125,10446.4501953125,10449.6796875,2427200
2017-09-25,10442.0498046875,10447.08984375,10322.099609375,10335.8896484375,2622600
2017-09-26,10333.4404296875,10374.5400390625,10257.01953125,10257.01953125,2348600
2017-09-27,10322.4404296875,10357.23046875,10315.9697265625,10326.6796875,1954500
2017-09-28,10351.419921875,10365.58984375,10288.240234375,10296.4501953125,2054900
2017-09-29,10319.6904296875,10338.9501953125,10273.599609375,10329.9404296875,1942400
2017-10-02,10425.099609375,10472.8095703125,10414.5302734375,10465.16015625,1730200
2017-10-03,10462.7001953125,10495.33984375,10445.8603515625,10469.349609375,1916100
2017-10-05,10473.2802734375,10530.9296875,10473.2802734375,10518.26953125,1905900
2017-10-06,10538.2099609375,10557.669921875,10511.5,10532.8095703125,1950000
2017-10-11,10576.1201171875,10668.490234375,10576.1201171875,10641.1904296875,2859400
2017-10-12,10668.3896484375,10711.4404296875,10668.3896484375,10711.4404296875,2367700
2017-10-13,10712.48046875,10724.08984375,10675.830078125,10724.08984375,2301200
2017-10-16,10735.1396484375,10774.2099609375,10723.3701171875,10774.2099609375,2451900
2017-10-17,10790.349609375,10798.51953125,10723.150390625,10723.150390625,2368600
2017-10-18,10773.849609375,10790.3095703125,10684.3203125,10720.2802734375,2651200
2017-10-19,10745.76953125,10798.5400390625,10745.76953125,10760.2900390625,2173500
2017-10-20,10737.8701171875,10753.76953125,10702.5595703125,10728.8798828125,2314000
2017-10-23,10759.4697265625,10792.26953125,10731.900390625,10735.2099609375,2041300
2017-10-24,10749.900390625,10766.6396484375,10726.25,10743.7802734375,2253000
2017-10-25,10771.400390625,10794.5498046875,10740.0703125,10750.5703125,2517700
2017-10-26,10735.349609375,10756.509765625,10716.51953125,10734.759765625,2228900
2017-10-27,10757.349609375,10803.599609375,10701.080078125,10709.1103515625,3016300
2017-10-30,10777.599609375,10842.25,10743.1298828125,10756.8701171875,2240000
2017-10-31,10768.900390625,10829.330078125,10747.3701171875,10793.7998046875,2185500
2017-11-01,10816.0400390625,10843.41015625,10785.3203125,10806.3603515625,2414200
2017-11-02,10797.6298828125,10827.669921875,10788.509765625,10788.509765625,2534500
2017-11-03,10797.91015625,10835.7001953125,10765.3095703125,10800.76953125,2213600
2017-11-06,10856.5595703125,10858.5,10769.1904296875,10786.1904296875,2241200
2017-11-07,10820.830078125,10842.6103515625,10807.8896484375,10840.33984375,2593500
2017-11-08,10839.4404296875,10844.740234375,10806.009765625,10818.990234375,2513400
2017-11-09,10802.9501953125,10831.3798828125,10721.8701171875,10743.26953125,3008000
2017-11-10,10713.669921875,10742.6103515625,10659.2900390625,10732.669921875,2347400
2017-11-13,10728.2197265625,10749.3896484375,10683.919921875,10683.919921875,2850600
2017-11-14,10716.58984375,10735.080078125,10654.580078125,10687.1796875,2676900
2017-11-15,10662.080078125,10669.58984375,10600.259765625,10630.650390625,2325600
2017-11-16,10629.16015625,10666.66015625,10609.23046875,10625.0400390625,2189300
2017-11-17,10673.4296875,10729.4501953125,10673.4296875,10701.6396484375,2471200
2017-11-20,10706.7900390625,10728.3896484375,10656.1796875,10664.5498046875,2503700
2017-11-21,10688.2197265625,10787.580078125,10687.259765625,10779.240234375,3285200
2017-11-22,10815.400390625,10882.650390625,10801.099609375,10822.58984375,3911700
2017-11-23,10837.6103515625,10872.2900390625,10809.08984375,10854.5703125,2681100
2017-11-24,10847.7900390625,10873.91015625,10833.7802734375,10854.08984375,2746900
2017-11-27,10836.8203125,10856.0,10746.740234375,10750.9296875,2668100
2017-11-28,10733.5595703125,10752.580078125,10692.5302734375,10707.0703125,2961000
2017-11-29,10735.240234375,10762.91015625,10697.6201171875,10713.5498046875,3096300
2017-11-30,10623.2001953125,10650.1796875,10560.4404296875,10560.4404296875,4939100
2017-12-01,10591.6201171875,10665.919921875,10495.150390625,10600.3701171875,3776200
2017-12-04,10617.26953125,10665.4296875,10565.6796875,10651.1103515625,2864500
2017-12-05,10607.6201171875,10635.7099609375,10540.740234375,10566.849609375,3126100
2017-12-06,10541.0302734375,10541.0302734375,10376.650390625,10393.919921875,3022600
2017-12-07,10404.419921875,10418.9697265625,10322.759765625,10355.759765625,2740500
2017-12-08,10406.349609375,10419.2802734375,10336.259765625,10398.6201171875,2683800
2017-12-11,10438.330078125,10504.669921875,10438.330078125,10473.08984375,2334200
2017-12-12,10488.73046875,10495.240234375,10408.0595703125,10443.2802734375,2164400
2017-12-13,10447.1103515625,10489.169921875,10444.7001953125,10470.7001953125,2324000
2017-12-14,10494.599609375,10577.5302734375,10494.599609375,10538.009765625,2447400
2017-12-15,10517.2099609375,10520.66015625,10436.1103515625,10491.4404296875,2590700
2017-12-18,10478.740234375,10526.41015625,10472.3896484375,10506.51953125,1861300
2017-12-19,10508.330078125,10544.0,10452.080078125,10467.33984375,2190500
2017-12-20,10470.3603515625,10514.3095703125,10470.3603515625,10504.51953125,2155800
2017-12-21,10526.9697265625,10545.7802734375,10488.9697265625,10488.9697265625,2116400
2017-12-22,10503.099609375,10537.26953125,10486.51953125,10537.26953125,2049900
2017-12-25,10546.6396484375,10556.650390625,10514.5400390625,10522.490234375,1928200
2017-12-26,10526.1396484375,10528.919921875,10408.1201171875,10421.91015625,2037800
2017-12-27,10419.8095703125,10497.76953125,10419.8095703125,10486.669921875,2103300
2017-12-28,10513.2900390625,10592.0400390625,10513.2900390625,10567.6396484375,2223700
2017-12-29,10590.9501953125,10659.98046875,10590.9501953125,10642.8603515625,2411700
2018-01-02,10664.8203125,10710.73046875,10650.76953125,10710.73046875,2375900
2018-01-03,10759.6103515625,10813.16015625,10759.6103515625,10801.5703125,2964800
2018-01-04,10834.580078125,10853.4599609375,10794.25,10848.6298828125,3048500
2018-01-05,10856.919921875,10879.7998046875,10815.6796875,10879.7998046875,3028400
2018-01-08,10899.08984375,10918.4697265625,10869.1201171875,10915.75,3246900
2018-01-09,10922.349609375,10931.0,10860.76953125,10914.8896484375,2933100
2018-01-10,10915.3203125,10934.75,10819.25,10831.08984375,3224000
2018-01-11,10824.5400390625,10844.080078125,10770.099609375,10810.0595703125,2736200
2018-01-12,10818.240234375,10899.98046875,10818.240234375,10883.9599609375,2900300
2018-01-15,10932.3701171875,10962.5498046875,10911.8896484375,10956.3095703125,2672500
2018-01-16,10955.8095703125,10986.1103515625,10920.5,10986.1103515625,2943900
2018-01-17,10976.1298828125,11030.2197265625,10942.9501953125,11004.7998046875,3337400
2018-01-18,11048.0595703125,11122.8203125,11048.0595703125,11071.5703125,3069900
2018-01-19,11123.580078125,11150.849609375,11095.849609375,11150.849609375,2661500
2018-01-22,11169.7900390625,11231.4599609375,11142.3798828125,11231.4599609375,3222600
2018-01-23,11243.490234375,11270.1796875,11201.51953125,11253.1103515625,3399800
2018-01-24,11228.7099609375,11228.7099609375,11107.3203125,11152.16015625,3171100
2018-01-25,11154.3603515625,11268.6103515625,11131.849609375,11165.9501953125,3457900
2018-01-26,11152.5302734375,11178.2998046875,11089.48046875,11147.099609375,2701400
2018-01-29,11202.26953125,11246.1796875,11161.830078125,11221.8095703125,2450400
2018-01-30,11189.5703125,11189.5703125,11076.7802734375,11076.7802734375,2709200
2018-01-31,11054.3603515625,11158.2900390625,11007.8896484375,11103.7900390625,2642900
2018-02-01,11139.400390625,11212.099609375,11139.400390625,11160.25,2257600
2018-02-02,11151.650390625,11153.3203125,11070.4296875,11126.23046875,2023400
2018-02-05,10970.2998046875,10970.2998046875,10855.4296875,10946.25,2393600
2018-02-06,10761.009765625,10761.009765625,10300.400390625,10404.0,5183600
2018-02-07,10547.6396484375,10697.8203125,10547.6396484375,10551.5400390625,3145300
2018-02-08,10559.4404296875,10609.5,10512.9296875,10528.51953125,2287100
2018-02-09,10371.009765625,10392.3095703125,10189.0400390625,10371.75,2895400
2018-02-12,10429.08984375,10473.509765625,10416.009765625,10421.08984375,2387100
2018-02-21,10559.7900390625,10720.48046875,10559.7900390625,10714.4404296875,2770600
2018-02-22,10698.4697265625,10698.4697265625,10620.7998046875,10662.3798828125,2385800
2018-02-23,10688.9697265625,10799.2900390625,10688.9697265625,10794.5498046875,2623500
2018-02-26,10827.98046875,10890.6904296875,10827.98046875,10836.7001953125,2295300
2018-02-27,10896.16015625,10937.900390625,10815.4697265625,10815.4697265625,2697700
2018-03-01,10779.099609375,10805.5498046875,10709.6904296875,10785.7900390625,2508100
2018-03-02,10719.2900390625,10719.2900390625,10638.98046875,10698.169921875,2135500
2018-03-05,10727.4501953125,10756.3701171875,10642.900390625,10642.900390625,2203900
2018-03-06,10711.150390625,10784.33984375,10711.150390625,10784.33984375,1905900
2018-03-07,10762.990234375,10818.0498046875,10745.3203125,10745.3203125,2106300
2018-03-08,10788.4296875,10852.330078125,10788.4296875,10823.240234375,2535200
2018-03-09,10847.740234375,10882.759765625,10845.3798828125,10864.8203125,2457800
2018-03-12,10908.990234375,11016.5595703125,10908.990234375,11002.099609375,2759800
2018-03-13,11022.150390625,11095.6298828125,11014.8701171875,11095.6298828125,2433800
2018-03-14,11063.73046875,11070.2900390625,11015.4697265625,11038.7998046875,2331000
2018-03-15,11039.599609375,11052.1103515625,11008.1796875,11018.4501953125,2124400
2018-03-16,11010.240234375,11054.8603515625,10933.4599609375,11027.7001953125,3071600
2018-03-19,11004.8095703125,11066.0,10983.25,11046.900390625,2206800
2018-03-20,11016.849609375,11020.7802734375,10981.0400390625,11010.83984375,2159800
2018-03-21,11037.349609375,11072.3095703125,11011.0703125,11011.0703125,2360400
2018-03-22,11045.900390625,11120.2001953125,10975.330078125,11005.83984375,2637400
2018-03-23,10863.669921875,10863.669921875,10758.0595703125,10823.330078125,2618800
2018-03-26,10783.5703125,10840.0498046875,10781.4296875,10840.0498046875,2048600
2018-03-27,10901.6904296875,10986.7900390625,10901.6904296875,10986.7900390625,2297400
2018-03-28,10939.9697265625,10939.9697265625,10853.48046875,10865.66015625,1953100
2018-03-29,10855.66015625,10889.599609375,10815.4599609375,10845.919921875,2158300
2018-03-30,10905.2998046875,10969.2197265625,10905.2998046875,10906.2197265625,2263300
2018-04-02,10936.259765625,10969.8798828125,10882.0498046875,10888.26953125,2071400
2018-04-03,10837.5400390625,10837.5400390625,10775.4501953125,10821.5302734375,2124100
2018-04-09,10880.1396484375,10904.75,10829.01953125,10893.5302734375,2664500
2018-04-10,10885.6396484375,10975.669921875,10874.830078125,10927.1796875,2943400
2018-04-11,10961.7001953125,11016.349609375,10953.3095703125,10974.01953125,2560400
2018-04-12,10984.1201171875,11008.2001953125,10920.6201171875,10955.2900390625,2248200
2018-04-13,10975.580078125,10988.23046875,10938.3701171875,10965.3896484375,2400400
2018-04-16,10962.3603515625,10974.9404296875,10921.169921875,10954.5498046875,2341000
2018-04-17,10953.509765625,10965.2001953125,10799.0703125,10810.4501953125,2646400
2018-04-18,10842.8798828125,10917.599609375,10809.8896484375,10847.8896484375,2189700
2018-04-19,10891.66015625,10983.9599609375,10889.7099609375,10971.2197265625,2490200
2018-04-20,10802.419921875,10831.5595703125,10770.0498046875,10779.3798828125,2349600
2018-04-23,10756.8896484375,10774.73046875,10687.25,10697.1298828125,2324700
2018-04-24,10680.3798828125,10692.1904296875,10540.150390625,10579.5,2664800
2018-04-25,10541.830078125,10573.73046875,10489.2001953125,10559.9697265625,2555100
2018-04-26,10583.080078125,10618.6796875,10478.98046875,10488.580078125,2633700
2018-04-27,10546.2900390625,10573.6103515625,10495.669921875,10553.4296875,2079000
2018-04-30,10553.41015625,10660.6103515625,10539.6298828125,10657.8798828125,2120800
2018-05-02,10665.51953125,10683.900390625,10601.099609375,10618.8095703125,2252100
2018-05-03,10578.98046875,10578.98046875,10509.0302734375,10514.1796875,2113300
2018-05-04,10516.4501953125,10566.3701171875,10500.9697265625,10529.3701171875,2055900
2018-05-07,10581.7802734375,10632.6201171875,10555.5595703125,10604.91015625,1965200
2018-05-08,10610.4404296875,10691.3798828125,10609.0400390625,10691.3798828125,2300800
2018-05-09,10692.8896484375,10748.599609375,10689.8095703125,10703.349609375,2414400
2018-05-10,10731.6796875,10782.0595703125,10731.6796875,10760.2099609375,2472700
2018-05-11,10808.400390625,10874.6298828125,10808.400390625,10858.98046875,2782800
2018-05-14,10938.2998046875,10970.240234375,10908.8603515625,10952.3896484375,2550800
2018-05-15,10965.080078125,10978.3798828125,10874.73046875,10874.73046875,2652800
2018-05-16,10873.5400390625,10915.740234375,10865.0703125,10897.5703125,2905400
2018-05-17,10911.740234375,10938.6298828125,10833.8095703125,10833.8095703125,2510000
2018-05-18,10844.08984375,10893.349609375,10819.0703125,10830.83984375,2570800
2018-05-21,10861.66015625,10979.099609375,10861.66015625,10966.2001953125,2401700
2018-05-22,10986.76953125,11034.1201171875,10938.73046875,10938.73046875,2535800
2018-05-23,10974.51953125,10991.8603515625,10886.1796875,10886.1796875,2468500
2018-05-24,10910.6103515625,10942.6396484375,10883.51953125,10936.9296875,2239900
2018-05-25,10946.6201171875,10977.8095703125,10918.1201171875,10942.2998046875,2219900
2018-05-28,10976.490234375,10999.4296875,10965.1796875,10987.76953125,2463800
2018-05-29,10979.6796875,10986.5302734375,10929.5595703125,10964.1201171875,2424700
2018-05-30,10925.2099609375,10925.2099609375,10799.75,10821.169921875,3159000
2018-05-31,10856.0302734375,10909.6103515625,10853.650390625,10874.9599609375,4494100
2018-06-01,10882.6796875,10954.669921875,10876.9697265625,10949.080078125,2817400
2018-06-04,11002.150390625,11109.5,11002.150390625,11109.5,2890900
2018-06-05,11130.0302734375,11131.080078125,11054.6201171875,11100.1103515625,3024000
2018-06-06,11111.1396484375,11207.150390625,11111.1396484375,11201.830078125,3038200
2018-06-07,11228.6396484375,11261.6796875,11188.990234375,11251.75,3563000
2018-06-08,11243.58984375,11243.58984375,11122.98046875,11156.419921875,2935100
2018-06-11,11168.990234375,11186.669921875,11118.8095703125,11149.23046875,2763200
2018-06-12,11140.01953125,11160.0498046875,11088.5302734375,11144.7900390625,3009100
2018-06-13,11153.2001953125,11188.009765625,11119.240234375,11173.2099609375,3259400
2018-06-14,11143.0400390625,11143.0400390625,11013.98046875,11013.98046875,3145600
2018-06-15,10998.2001953125,11087.4697265625,10981.6103515625,11087.4697265625,3547100
2018-06-19,11008.76953125,11008.76953125,10904.1904296875,10904.1904296875,3158000
2018-06-20,10904.7998046875,10969.2001953125,10842.5595703125,10927.4404296875,3060000
2018-06-21,10949.849609375,10992.3095703125,10941.0703125,10941.0703125,2522200
2018-06-22,10901.25,10914.830078125,10828.8603515625,10899.2802734375,2733900
2018-06-25,10834.0703125,10851.16015625,10786.4599609375,10786.4599609375,2393700
2018-06-26,10730.900390625,10752.990234375,10651.419921875,10742.169921875,2616000
2018-06-27,10766.8798828125,10800.33984375,10701.0302734375,10701.0302734375,2357900
2018-06-28,10669.419921875,10723.83984375,10633.009765625,10654.2802734375,2259600
2018-06-29,10667.6396484375,10836.91015625,10667.6396484375,10836.91015625,2256100
2018-07-02,10852.169921875,10886.2001953125,10777.9404296875,10777.9404296875,2244500
2018-07-03,10802.8798828125,10873.48046875,10707.6796875,10715.7197265625,2685900
2018-07-04,10714.25,10752.0498046875,10680.4404296875,10721.8701171875,2081200
2018-07-05,10690.91015625,10709.7998046875,10585.26953125,10611.8095703125,2075800
2018-07-06,10645.66015625,10665.7197265625,10523.580078125,10608.5703125,2613100
2018-07-09,10638.900390625,10746.740234375,10638.900390625,10720.2802734375,2329300
2018-07-10,10737.6201171875,10776.4697265625,10728.240234375,10756.8896484375,2427500
2018-07-11,10693.6396484375,10693.6396484375,10635.0302734375,10676.83984375,2140700
2018-07-12,10644.91015625,10752.5703125,10643.650390625,10738.3798828125,2053500
2018-07-13,10769.7001953125,10864.5400390625,10769.7001953125,10864.5400390625,2134000
2018-07-16,10867.9697265625,10890.2001953125,10817.4501953125,10817.4501953125,1889400
2018-07-17,10802.75,10818.83984375,10758.830078125,10778.990234375,2029100
2018-07-18,10811.4296875,10872.740234375,10788.3701171875,10842.4599609375,2388600
2018-07-19,10868.5595703125,10896.25,10826.1396484375,10835.3798828125,2052700
2018-07-20,10932.509765625,10963.9501953125,10893.73046875,10932.1103515625,2245800
2018-07-23,10929.4599609375,10984.83984375,10901.75,10946.8896484375,2153400
2018-07-24,10937.76953125,10995.3896484375,10917.6103515625,10995.3896484375,2213600
2018-07-25,10957.66015625,10992.2900390625,10956.0,10965.7900390625,1970700
2018-07-26,10969.349609375,11018.1904296875,10966.330078125,11010.6103515625,2336000
2018-07-27,11023.0703125,11075.7802734375,11009.16015625,11075.7802734375,2230900
2018-07-30,11072.7001953125,11080.41015625,11001.150390625,11033.5400390625,2141500
2018-07-31,10997.73046875,11057.509765625,10976.4599609375,11057.509765625,2513500
2018-08-01,11062.3603515625,11100.01953125,11058.2802734375,11098.1298828125,2144000
2018-08-02,11095.669921875,11095.669921875,10919.1298828125,10929.76953125,2168200
2018-08-03,10957.2998046875,11012.4296875,10957.2998046875,11012.4296875,1956900
2018-08-06,10997.259765625,11054.490234375,10994.9697265625,11024.099609375,1896400
2018-08-07,11024.9697265625,11030.08984375,10983.4404296875,10983.4404296875,1987900
2018-08-08,11026.0703125,11095.5,11026.0703125,11075.25,2141000
2018-08-09,11063.6201171875,11063.6201171875,11001.9599609375,11028.0703125,2004300
2018-08-10,11009.9599609375,11033.8896484375,10972.25,10983.6796875,2143300
2018-08-13,10939.6796875,10939.6796875,10693.73046875,10748.919921875,2883800
2018-08-14,10797.9501953125,10829.849609375,10755.5302734375,10824.23046875,2280700
2018-08-15,10827.2802734375,10827.2802734375,10688.58984375,10716.75,2450800
2018-08-16,10663.5703125,10725.7099609375,10606.259765625,10683.900390625,2348700
2018-08-17,10702.599609375,10757.009765625,10688.5498046875,10690.9599609375,2069100
2018-08-20,10698.759765625,10729.900390625,10663.4404296875,10699.0498046875,2057400
2018-08-21,10697.009765625,10792.2001953125,10697.009765625,10792.2001953125,1972500
2018-08-22,10790.240234375,10828.2099609375,10774.6904296875,10804.2001953125,2018400
2018-08-23,10817.330078125,10863.1298828125,10802.7900390625,10863.1298828125,1938600
2018-08-24,10865.91015625,10865.91015625,10770.3203125,10809.349609375,1748700
2018-08-27,10847.169921875,10916.6904296875,10847.169921875,10902.2099609375,1710800
2018-08-28,10946.330078125,11005.5498046875,10946.330078125,10989.5498046875,1940600
2018-08-29,11029.1201171875,11099.5703125,11029.1103515625,11099.5703125,1822900
2018-08-30,11153.9697265625,11186.0498046875,11080.0703125,11093.75,1915800
2018-08-31,11037.259765625,11063.9404296875,10987.6796875,11063.9404296875,2081900
2018-09-03,11087.8603515625,11097.1103515625,10952.849609375,10964.2197265625,1897900
2018-09-04,10981.3896484375,11028.26953125,10956.490234375,11021.3798828125,1653400
2018-09-05,11042.41015625,11058.0595703125,10989.9296875,10995.1298828125,1898700
2018-09-06,11016.919921875,11016.919921875,10905.33984375,10924.2998046875,2038400
2018-09-07,10922.5498046875,10922.5498046875,10807.5595703125,10846.990234375,2491300
2018-09-10,10869.7998046875,10877.7197265625,10689.2900390625,10725.7998046875,2600600
2018-09-11,10723.0,10765.419921875,10669.58984375,10752.2998046875,2098700
2018-09-12,10762.91015625,10779.9296875,10667.25,10722.5703125,1938500
2018-09-13,10726.669921875,10758.83984375,10701.25,10727.23046875,1811500
2018-09-14,10776.5302734375,10882.0400390625,10770.4697265625,10868.1396484375,2068800
2018-09-17,10881.7802734375,10883.98046875,10806.73046875,10828.6103515625,1698100
2018-09-18,10794.2197265625,10806.5595703125,10750.8095703125,10760.2099609375,1938500
2018-09-19,10808.5,10882.75,10808.5,10857.26953125,1999200
2018-09-20,10886.1904296875,10908.3603515625,10814.5400390625,10831.41015625,2090900
2018-09-21,10857.099609375,10972.41015625,10835.83984375,10972.41015625,2539000
2018-09-25,10959.5595703125,11003.490234375,10941.76953125,10978.849609375,1987200
2018-09-26,10974.080078125,11007.349609375,10947.2900390625,10974.1904296875,1855200
2018-09-27,10973.76953125,11051.08984375,10961.26953125,11034.1904296875,2089800
2018-09-28,11050.08984375,11073.9501953125,10966.9599609375,11006.33984375,2192700
2018-10-01,11014.1904296875,11062.4296875,11012.9501953125,11051.7998046875,1646700
2018-10-02,11048.8896484375,11064.33984375,10906.419921875,10919.6298828125,1802400
2018-10-03,10918.740234375,10926.73046875,10839.4599609375,10863.9404296875,1696000
2018-10-04,10826.1904296875,10826.1904296875,10707.759765625,10718.91015625,1874000
